timestamp,machine_id,operation_id,energy_kWh,voltage_V,current_A,power_factor,reactive_power_kVAR,frequency_Hz,machine_utilization_%,production_output_units,operator_count,material_usage_kg,ambient_temp_C,humidity_%,shift_type,production_mode,forecast_energy_kWh,energy_state,allocation_recommendation
2025-07-01 11:25:00,MCH_5,OP_01,10.3,397.23,25.92,0.894,3.76,49.97,89.67,102,2,32.24,25.46,48.15,Day,Setup,9.92,High,Reduce Load
2025-07-01 11:30:00,MCH_5,OP_06,10.7,405.99,26.34,0.945,2.29,49.95,94.44,110,2,58.43,26.23,52.71,Night,Setup,10.39,High,Reduce Load
2025-07-01 11:35:00,MCH_5,OP_03,9.5,394.76,24.07,0.878,4.08,50.0,78.93,95,3,54.23,33.92,68.45,Day,Maintenance,10.99,Normal,Maintain
2025-07-01 11:40:00,MCH_5,OP_02,10.11,411.9,24.55,0.875,3.42,49.92,94.81,108,2,58.98,21.24,41.37,Night,Production,11.02,High,Reduce Load
2025-07-01 11:45:00,MCH_5,OP_03,10.53,400.34,26.31,0.941,4.95,50.02,66.54,111,2,33.94,22.39,60.33,Day,Maintenance,10.57,High,Reduce Load
2025-07-01 11:50:00,MCH_5,OP_02,8.86,398.19,22.26,0.902,2.69,49.96,68.78,96,2,43.99,24.15,59.84,Night,Setup,10.24,Normal,Maintain
2025-07-01 11:55:00,MCH_5,OP_06,10.54,403.41,26.12,0.962,2.86,50.01,70.5,99,3,35.79,28.3,46.0,Day,Idle,12.04,High,Reduce Load
2025-07-01 12:00:00,MCH_5,OP_09,10.0,392.26,25.49,0.962,2.93,50.01,78.9,107,3,48.34,27.18,59.33,Night,Idle,11.94,High,Reduce Load
2025-07-01 12:05:00,MCH_5,OP_06,9.72,398.0,24.42,0.857,3.86,49.88,71.46,82,4,44.91,22.44,41.87,Day,Idle,10.36,Normal,Maintain
2025-07-01 12:10:00,MCH_5,OP_10,9.28,396.95,23.38,0.951,4.9,49.97,87.92,105,4,35.53,29.26,53.55,Night,Production,9.52,Normal,Maintain
2025-07-01 12:15:00,MCH_5,OP_02,9.8,396.86,24.7,0.938,2.97,50.08,86.67,85,2,32.54,28.79,45.8,Day,Production,7.67,Normal,Maintain
2025-07-01 12:20:00,MCH_5,OP_05,9.6,398.97,24.06,0.852,4.7,50.05,66.65,101,3,55.74,20.78,45.85,Day,Production,9.61,Normal,Maintain
2025-07-01 12:25:00,MCH_5,OP_02,9.88,396.36,24.92,0.888,2.65,50.01,82.4,83,3,51.08,20.69,47.25,Day,Setup,10.69,Normal,Maintain
2025-07-01 12:30:00,MCH_5,OP_04,9.54,400.54,23.81,0.977,2.9,50.06,75.99,92,3,49.08,22.46,44.63,Day,Maintenance,9.42,Normal,Maintain
2025-07-01 12:35:00,MCH_5,OP_03,10.03,388.89,25.79,0.873,3.94,49.79,68.14,107,3,46.57,25.49,40.38,Night,Production,9.49,High,Reduce Load
2025-07-01 12:40:00,MCH_5,OP_07,10.0,399.5,25.04,0.866,3.9,50.02,80.76,102,2,40.07,20.72,60.91,Night,Production,9.62,High,Reduce Load
2025-07-01 12:45:00,MCH_5,OP_07,9.47,402.97,23.49,0.958,4.06,49.87,72.88,74,4,36.99,24.31,66.74,Day,Production,8.68,Normal,Maintain
2025-07-01 12:50:00,MCH_5,OP_08,9.11,399.06,22.82,0.963,3.16,49.97,70.76,102,4,35.62,27.08,43.01,Night,Idle,8.21,Normal,Maintain
2025-07-01 12:55:00,MCH_5,OP_07,8.34,394.86,21.11,0.855,4.05,49.94,66.05,100,3,32.12,20.5,69.84,Night,Idle,8.01,Normal,Maintain
2025-07-01 13:00:00,MCH_5,OP_10,9.77,401.25,24.36,0.876,2.15,49.94,61.41,99,3,55.58,29.0,58.86,Night,Idle,8.82,Normal,Maintain
2025-07-01 13:05:00,MCH_5,OP_10,8.83,395.93,22.3,0.951,4.37,50.0,86.49,98,3,30.16,24.64,44.54,Day,Production,8.33,Normal,Maintain
2025-07-01 13:10:00,MCH_5,OP_08,9.0,396.95,22.67,0.918,2.76,50.0,65.34,103,2,46.68,31.93,53.02,Day,Setup,8.76,Normal,Maintain
2025-07-01 13:15:00,MCH_5,OP_07,9.94,399.66,24.88,0.882,2.44,50.09,77.68,113,4,49.26,32.88,46.28,Day,Idle,9.37,Normal,Maintain
2025-07-01 13:20:00,MCH_5,OP_04,9.81,396.18,24.76,0.971,3.64,50.11,68.33,114,2,33.05,34.25,63.63,Night,Setup,10.1,Normal,Maintain
2025-07-01 13:25:00,MCH_5,OP_02,9.58,388.25,24.67,0.892,3.02,50.01,65.83,92,2,46.58,25.72,41.73,Night,Maintenance,7.75,Normal,Maintain
2025-07-01 13:30:00,MCH_5,OP_03,9.33,393.97,23.69,0.933,3.1,49.8,86.81,97,2,35.61,31.64,51.68,Day,Production,10.41,Normal,Maintain
2025-07-01 13:35:00,MCH_5,OP_07,8.95,392.4,22.82,0.948,4.47,50.0,72.2,97,3,48.55,24.5,43.81,Night,Idle,7.68,Normal,Maintain
2025-07-01 13:40:00,MCH_5,OP_09,9.25,397.81,23.26,0.942,2.21,49.96,70.0,103,4,51.0,21.36,60.27,Day,Maintenance,10.85,Normal,Maintain
2025-07-01 13:45:00,MCH_5,OP_10,9.21,395.67,23.29,0.947,2.38,50.0,87.45,114,4,47.42,28.13,67.77,Night,Idle,7.75,Normal,Maintain
2025-07-01 13:50:00,MCH_5,OP_09,9.19,402.88,22.8,0.885,3.39,49.95,86.28,99,3,51.59,21.93,42.28,Day,Idle,10.29,Normal,Maintain
2025-07-01 13:55:00,MCH_5,OP_05,10.16,393.79,25.8,0.925,2.91,49.97,78.02,107,3,41.78,21.28,43.51,Day,Idle,8.39,High,Reduce Load
2025-07-01 14:00:00,MCH_5,OP_01,8.73,394.19,22.15,0.895,2.49,49.88,65.13,87,2,31.28,33.36,49.6,Night,Maintenance,7.72,Normal,Maintain
2025-07-01 14:05:00,MCH_5,OP_03,10.17,390.92,26.01,0.868,3.76,50.07,78.36,105,4,55.5,32.34,59.2,Day,Idle,11.7,High,Reduce Load
2025-07-01 14:10:00,MCH_5,OP_02,8.69,408.14,21.3,0.915,3.19,50.08,66.55,103,4,45.34,30.02,64.67,Night,Setup,7.7,Normal,Maintain
2025-07-01 14:15:00,MCH_5,OP_07,8.95,408.65,21.9,0.918,4.86,49.96,70.63,89,3,43.68,24.65,67.72,Day,Setup,9.15,Normal,Maintain
2025-07-01 14:20:00,MCH_5,OP_03,8.43,400.64,21.04,0.954,3.86,50.14,60.56,108,4,37.75,28.82,67.22,Day,Setup,7.64,Normal,Maintain
2025-07-01 14:25:00,MCH_5,OP_03,9.22,400.28,23.02,0.874,3.87,49.94,65.96,85,3,47.96,21.47,44.45,Day,Maintenance,8.64,Normal,Maintain
2025-07-01 14:30:00,MCH_5,OP_08,9.21,400.41,23.0,0.974,2.97,50.02,67.75,84,4,50.54,21.78,63.45,Night,Setup,10.2,Normal,Maintain
2025-07-01 14:35:00,MCH_5,OP_06,9.47,402.72,23.52,0.894,2.98,49.92,61.82,103,3,45.57,28.06,57.31,Day,Maintenance,7.84,Normal,Maintain
2025-07-01 14:40:00,MCH_5,OP_04,8.44,404.9,20.85,0.969,4.3,50.06,92.68,113,4,54.24,22.83,56.91,Day,Production,9.06,Normal,Maintain
2025-07-01 14:45:00,MCH_5,OP_05,8.46,406.75,20.79,0.897,3.51,49.89,60.06,115,2,49.25,30.19,43.02,Night,Production,8.92,Normal,Maintain
2025-07-01 14:50:00,MCH_5,OP_02,8.41,405.35,20.75,0.895,2.65,49.89,91.46,100,2,57.71,27.74,55.18,Night,Maintenance,9.48,Normal,Maintain
2025-07-01 14:55:00,MCH_5,OP_08,8.88,394.06,22.54,0.975,4.56,50.11,89.74,98,3,52.6,21.91,53.23,Night,Production,10.27,Normal,Maintain
2025-07-01 15:00:00,MCH_5,OP_04,9.71,397.42,24.44,0.938,2.12,49.97,84.91,105,2,43.83,34.87,52.65,Night,Idle,9.92,Normal,Maintain
2025-07-01 15:05:00,MCH_5,OP_02,9.64,403.23,23.92,0.875,2.45,50.21,69.86,104,2,50.81,28.16,41.46,Night,Idle,9.16,Normal,Maintain
2025-07-01 15:10:00,MCH_5,OP_06,8.84,400.13,22.09,0.926,4.49,49.85,78.55,96,2,41.46,23.51,68.39,Night,Production,8.16,Normal,Maintain
2025-07-01 15:15:00,MCH_5,OP_05,9.12,402.82,22.63,0.912,3.04,50.2,77.63,102,2,46.0,34.32,47.52,Day,Maintenance,8.69,Normal,Maintain
2025-07-01 15:20:00,MCH_5,OP_05,9.75,398.59,24.46,0.972,3.52,49.96,82.04,92,3,33.21,21.28,45.29,Day,Production,9.68,Normal,Maintain
2025-07-01 15:25:00,MCH_5,OP_01,8.46,404.08,20.93,0.931,2.51,50.12,68.89,123,3,43.91,31.78,49.41,Night,Production,10.02,Normal,Maintain
2025-07-01 15:30:00,MCH_5,OP_04,8.9,409.88,21.72,0.919,2.6,49.98,65.96,99,2,37.11,23.94,47.01,Night,Production,8.81,Normal,Maintain
2025-07-01 15:35:00,MCH_5,OP_03,7.97,403.37,19.75,0.95,4.88,49.96,77.54,95,4,30.82,30.72,57.05,Day,Setup,9.19,Normal,Maintain
2025-07-01 15:40:00,MCH_5,OP_08,8.97,407.11,22.03,0.923,3.18,50.14,69.35,118,4,46.34,24.47,58.63,Night,Idle,7.96,Normal,Maintain
2025-07-01 15:45:00,MCH_5,OP_10,9.02,410.3,21.99,0.965,2.43,50.11,94.66,98,4,54.06,27.05,48.39,Night,Maintenance,9.42,Normal,Maintain
2025-07-01 15:50:00,MCH_5,OP_08,9.21,406.94,22.64,0.865,3.66,50.0,92.78,91,4,50.81,21.2,47.16,Day,Setup,9.09,Normal,Maintain
2025-07-01 15:55:00,MCH_5,OP_01,8.86,408.71,21.67,0.973,4.44,50.03,90.79,103,3,43.11,24.88,63.17,Night,Maintenance,9.05,Normal,Maintain
2025-07-01 16:00:00,MCH_5,OP_04,9.15,403.04,22.69,0.889,3.12,50.12,86.25,109,2,51.0,22.5,58.52,Night,Maintenance,9.17,Normal,Maintain
2025-07-01 16:05:00,MCH_5,OP_02,9.2,404.92,22.73,0.851,3.15,50.03,68.43,90,3,45.89,33.34,64.65,Day,Maintenance,8.57,Normal,Maintain
2025-07-01 16:10:00,MCH_5,OP_07,8.9,389.89,22.83,0.882,2.16,49.92,70.83,85,3,37.4,34.47,43.37,Night,Maintenance,9.16,Normal,Maintain
2025-07-01 16:15:00,MCH_5,OP_10,9.94,397.94,24.99,0.92,2.62,50.09,66.62,108,3,42.83,34.51,41.9,Night,Idle,9.69,Normal,Maintain
2025-07-01 16:20:00,MCH_5,OP_02,9.85,401.13,24.56,0.901,3.0,50.06,73.06,97,2,59.7,20.86,57.88,Night,Setup,10.77,Normal,Maintain
2025-07-01 16:25:00,MCH_5,OP_04,9.85,399.76,24.63,0.893,3.21,49.82,79.09,103,2,38.06,30.9,40.93,Day,Production,10.22,Normal,Maintain
2025-07-01 16:30:00,MCH_5,OP_04,8.85,391.42,22.6,0.899,3.28,49.95,71.49,107,2,51.74,23.84,68.49,Night,Idle,7.52,Normal,Maintain
2025-07-01 16:35:00,MCH_5,OP_01,8.23,398.05,20.68,0.915,2.44,50.1,66.61,124,3,34.02,20.36,49.64,Night,Production,8.15,Normal,Maintain
2025-07-01 16:40:00,MCH_5,OP_10,8.69,404.68,21.47,0.897,4.78,49.98,78.53,101,3,57.34,34.57,47.74,Day,Setup,7.97,Normal,Maintain
2025-07-01 16:45:00,MCH_5,OP_04,9.05,402.71,22.48,0.889,4.4,49.96,64.81,119,4,34.98,20.98,42.62,Day,Idle,8.38,Normal,Maintain
2025-07-01 16:50:00,MCH_5,OP_05,10.3,397.67,25.89,0.9,3.8,50.01,78.18,78,3,50.13,28.53,61.8,Day,Idle,8.97,High,Reduce Load
2025-07-01 16:55:00,MCH_5,OP_03,9.26,392.26,23.59,0.924,3.26,49.99,78.7,95,3,36.9,22.42,69.78,Day,Idle,10.06,Normal,Maintain
2025-07-01 17:00:00,MCH_5,OP_06,8.0,401.08,19.96,0.912,2.61,50.11,90.54,104,4,37.81,23.84,41.78,Day,Idle,7.07,Normal,Maintain
2025-07-01 17:05:00,MCH_5,OP_05,9.63,407.14,23.64,0.933,2.09,49.91,67.31,94,3,48.6,28.16,62.57,Night,Setup,9.1,Normal,Maintain
2025-07-01 17:10:00,MCH_5,OP_06,9.87,403.48,24.45,0.91,4.26,50.0,93.62,89,3,47.89,27.72,52.68,Day,Idle,9.42,Normal,Maintain
2025-07-01 17:15:00,MCH_5,OP_02,8.42,398.0,21.14,0.872,2.78,49.99,64.62,107,2,47.75,24.67,43.31,Day,Production,7.5,Normal,Maintain
2025-07-01 17:20:00,MCH_5,OP_05,8.92,402.95,22.13,0.914,2.31,50.17,89.28,86,2,32.9,31.22,57.39,Day,Production,9.49,Normal,Maintain
2025-07-01 17:25:00,MCH_5,OP_09,8.94,395.96,22.58,0.909,4.1,49.85,73.5,101,2,53.44,32.26,52.9,Day,Idle,8.93,Normal,Maintain
2025-07-01 17:30:00,MCH_5,OP_04,9.36,393.68,23.78,0.897,2.83,49.98,70.75,109,4,52.81,34.8,53.86,Day,Setup,9.8,Normal,Maintain
2025-07-01 17:35:00,MCH_5,OP_06,9.62,406.62,23.67,0.948,4.24,50.05,91.25,93,2,58.85,33.34,66.69,Night,Maintenance,9.97,Normal,Maintain
2025-07-01 17:40:00,MCH_5,OP_04,9.17,404.17,22.68,0.968,3.74,49.99,84.21,97,4,33.92,20.34,60.26,Day,Idle,9.19,Normal,Maintain
2025-07-01 17:45:00,MCH_5,OP_08,10.01,398.49,25.12,0.898,4.24,49.89,90.86,109,4,54.92,29.33,61.41,Day,Maintenance,10.21,High,Reduce Load
2025-07-01 17:50:00,MCH_5,OP_03,9.71,407.08,23.84,0.866,3.26,49.94,78.31,96,3,55.4,23.97,47.56,Day,Idle,10.38,Normal,Maintain
2025-07-01 17:55:00,MCH_5,OP_04,9.51,394.39,24.1,0.857,3.92,49.93,70.88,108,3,51.53,23.41,65.0,Day,Maintenance,10.88,Normal,Maintain
2025-07-01 18:00:00,MCH_5,OP_08,10.34,401.47,25.76,0.853,2.68,49.95,66.33,96,3,55.85,29.5,65.41,Night,Idle,10.08,High,Reduce Load
2025-07-01 18:05:00,MCH_5,OP_05,9.85,400.56,24.58,0.966,2.8,49.92,60.06,97,4,38.02,24.65,65.49,Day,Idle,9.21,Normal,Maintain
2025-07-01 18:10:00,MCH_5,OP_07,8.86,394.98,22.44,0.853,2.86,49.94,73.2,110,4,46.8,21.96,62.35,Night,Setup,8.22,Normal,Maintain
2025-07-01 18:15:00,MCH_5,OP_03,9.42,402.44,23.42,0.927,3.7,49.91,85.75,108,4,32.58,22.49,59.58,Day,Idle,9.6,Normal,Maintain
2025-07-01 18:20:00,MCH_5,OP_03,10.2,396.17,25.75,0.968,3.37,49.89,63.97,88,4,39.89,26.89,45.2,Night,Maintenance,10.9,High,Reduce Load
2025-07-01 18:25:00,MCH_5,OP_06,9.9,393.14,25.17,0.89,4.17,49.98,79.43,109,4,51.33,30.88,59.6,Day,Idle,9.37,Normal,Maintain
2025-07-01 18:30:00,MCH_5,OP_10,9.61,402.06,23.9,0.853,2.26,49.78,63.76,104,4,45.35,20.63,69.61,Day,Maintenance,9.6,Normal,Maintain
2025-07-01 18:35:00,MCH_5,OP_02,10.67,397.73,26.82,0.965,3.16,50.14,67.51,133,4,38.29,26.86,42.65,Day,Setup,11.42,High,Reduce Load
2025-07-01 18:40:00,MCH_5,OP_08,10.37,399.66,25.95,0.867,5.0,49.98,90.17,100,4,32.29,31.89,59.89,Day,Idle,9.32,High,Reduce Load
2025-07-01 18:45:00,MCH_5,OP_06,9.88,403.14,24.5,0.863,2.3,49.95,77.37,114,4,46.68,32.07,51.72,Day,Setup,9.08,Normal,Maintain
2025-07-01 18:50:00,MCH_5,OP_01,11.14,398.78,27.94,0.943,2.57,50.1,91.84,96,3,46.91,24.71,55.66,Night,Setup,10.95,High,Reduce Load
2025-07-01 18:55:00,MCH_5,OP_09,10.37,403.56,25.71,0.854,3.4,50.04,81.95,89,3,36.02,31.28,54.14,Night,Maintenance,10.17,High,Reduce Load
2025-07-01 19:00:00,MCH_5,OP_05,11.35,407.2,27.88,0.859,4.21,49.98,73.47,100,3,47.49,27.19,46.62,Day,Production,11.11,High,Reduce Load
2025-07-01 19:05:00,MCH_5,OP_07,9.8,400.91,24.44,0.924,3.46,50.0,88.53,110,2,37.37,33.02,51.88,Night,Setup,9.36,Normal,Maintain
2025-07-01 19:10:00,MCH_5,OP_05,10.72,404.99,26.46,0.88,4.68,50.02,62.04,100,4,43.47,34.83,67.7,Day,Maintenance,11.42,High,Reduce Load
2025-07-01 19:15:00,MCH_5,OP_05,11.67,395.11,29.53,0.875,4.9,49.89,90.78,100,4,56.64,22.63,60.67,Night,Production,10.85,High,Reduce Load
2025-07-01 19:20:00,MCH_5,OP_01,10.28,405.09,25.38,0.966,2.08,49.88,78.35,101,3,49.53,22.57,59.98,Day,Maintenance,11.46,High,Reduce Load
2025-07-01 19:25:00,MCH_5,OP_02,10.59,405.38,26.11,0.938,3.06,50.0,83.99,91,3,59.79,28.68,59.19,Day,Production,9.9,High,Reduce Load
2025-07-01 19:30:00,MCH_5,OP_07,10.84,396.84,27.32,0.859,3.12,50.0,82.0,90,2,53.66,30.37,44.9,Night,Maintenance,10.68,High,Reduce Load
2025-07-01 19:35:00,MCH_5,OP_03,10.64,399.48,26.64,0.91,2.53,49.92,70.07,118,4,56.74,21.43,48.44,Night,Setup,10.15,High,Reduce Load
2025-07-01 19:40:00,MCH_5,OP_03,10.51,393.4,26.71,0.867,3.32,49.93,64.36,109,4,33.78,22.24,44.61,Night,Idle,10.43,High,Reduce Load
2025-07-01 19:45:00,MCH_5,OP_05,11.69,408.01,28.66,0.978,2.68,49.97,90.0,100,3,50.11,30.77,62.66,Night,Production,12.75,High,Reduce Load
2025-07-01 19:50:00,MCH_5,OP_03,11.4,401.79,28.37,0.967,3.19,50.04,74.99,111,2,38.79,23.97,59.69,Night,Setup,10.94,High,Reduce Load
2025-07-01 19:55:00,MCH_5,OP_03,11.23,405.37,27.69,0.925,2.56,50.2,74.67,103,3,52.31,20.82,61.94,Day,Production,10.92,High,Reduce Load
